workload	approachwithdrawal	engagement	arousal	Marker
1.1018e+00	8.5309e-02	-5.3692e-01	4.1677e+00	0.0000e+00
1.1036e+00	7.9544e-02	-5.6153e-01	4.1560e+00	0.0000e+00
1.1072e+00	7.3063e-02	-5.8234e-01	4.1422e+00	0.0000e+00
1.1113e+00	7.0023e-02	-5.9772e-01	4.1296e+00	0.0000e+00
1.1158e+00	7.0424e-02	-6.0935e-01	4.1237e+00	0.0000e+00
1.1227e+00	7.0439e-02	-6.2054e-01	4.1176e+00	0.0000e+00
1.1318e+00	6.9211e-02	-6.3179e-01	4.1097e+00	0.0000e+00
1.1416e+00	6.8727e-02	-6.4037e-01	4.1011e+00	0.0000e+00
1.1509e+00	7.0358e-02	-6.4498e-01	4.0913e+00	0.0000e+00
1.1592e+00	7.4522e-02	-6.4624e-01	4.0860e+00	0.0000e+00
1.1676e+00	8.1896e-02	-6.4690e-01	4.0824e+00	0.0000e+00
1.1758e+00	8.9882e-02	-6.4846e-01	4.0790e+00	0.0000e+00
1.1813e+00	9.7577e-02	-6.5123e-01	4.0764e+00	0.0000e+00
1.1823e+00	1.0289e-01	-6.5518e-01	4.0744e+00	0.0000e+00
1.1792e+00	1.0604e-01	-6.6033e-01	4.0722e+00	0.0000e+00
1.1781e+00	1.0852e-01	-6.6748e-01	4.0706e+00	0.0000e+00
1.1789e+00	1.1034e-01	-6.7702e-01	4.0756e+00	0.0000e+00
1.1804e+00	1.1058e-01	-6.8837e-01	4.0916e+00	0.0000e+00
1.1822e+00	1.0647e-01	-7.0101e-01	4.1100e+00	0.0000e+00
1.1838e+00	1.0028e-01	-7.1415e-01	4.1322e+00	0.0000e+00
1.1871e+00	9.7329e-02	-7.2668e-01	4.1545e+00	0.0000e+00
1.1942e+00	9.7987e-02	-7.3781e-01	4.1736e+00	0.0000e+00
1.2010e+00	1.0092e-01	-7.4884e-01	4.1906e+00	0.0000e+00
1.2054e+00	1.0343e-01	-7.6124e-01	4.1956e+00	0.0000e+00
1.2084e+00	1.0832e-01	-7.7427e-01	4.1940e+00	0.0000e+00
1.2151e+00	1.2177e-01	-7.8616e-01	4.1892e+00	0.0000e+00
1.2270e+00	1.4395e-01	-7.9830e-01	4.1848e+00	0.0000e+00
1.2368e+00	1.6686e-01	-8.1077e-01	4.1845e+00	0.0000e+00
1.2391e+00	1.8443e-01	-8.2182e-01	4.1897e+00	0.0000e+00
1.2311e+00	1.9261e-01	-8.2981e-01	4.1994e+00	0.0000e+00
1.2160e+00	1.9282e-01	-8.3366e-01	4.2142e+00	0.0000e+00
1.2023e+00	1.9271e-01	-8.3404e-01	4.2274e+00	0.0000e+00
1.1914e+00	1.9499e-01	-8.3166e-01	4.2286e+00	0.0000e+00
1.1818e+00	1.9619e-01	-8.2625e-01	4.2162e+00	0.0000e+00
1.1726e+00	1.9682e-01	-8.2030e-01	4.2005e+00	0.0000e+00
1.1664e+00	1.9953e-01	-8.1659e-01	4.1869e+00	0.0000e+00
1.1651e+00	2.0586e-01	-8.1599e-01	4.1730e+00	0.0000e+00
1.1669e+00	2.1232e-01	-8.1723e-01	4.1600e+00	0.0000e+00
1.1710e+00	2.1643e-01	-8.1953e-01	4.1445e+00	0.0000e+00
1.1767e+00	2.1989e-01	-8.2426e-01	4.1343e+00	0.0000e+00
1.1836e+00	2.2611e-01	-8.3213e-01	4.1255e+00	0.0000e+00
1.1877e+00	2.3208e-01	-8.4188e-01	4.1173e+00	0.0000e+00
1.1870e+00	2.3393e-01	-8.5107e-01	4.1103e+00	0.0000e+00
1.1825e+00	2.3135e-01	-8.5837e-01	4.1017e+00	0.0000e+00
1.1775e+00	2.2673e-01	-8.6375e-01	4.0940e+00	0.0000e+00
1.1768e+00	2.2277e-01	-8.6782e-01	4.0865e+00	0.0000e+00
1.1786e+00	2.2041e-01	-8.7127e-01	4.0809e+00	0.0000e+00
1.1806e+00	2.2087e-01	-8.7248e-01	4.0761e+00	0.0000e+00
1.1822e+00	2.2719e-01	-8.6818e-01	4.0706e+00	0.0000e+00
1.1863e+00	2.3934e-01	-8.5874e-01	4.0658e+00	0.0000e+00
1.1948e+00	2.5624e-01	-8.4605e-01	4.0605e+00	0.0000e+00
1.2034e+00	2.7518e-01	-8.3292e-01	4.0564e+00	0.0000e+00
1.2102e+00	2.9209e-01	-8.2267e-01	4.0525e+00	0.0000e+00
1.2158e+00	3.0559e-01	-8.1749e-01	4.0490e+00	0.0000e+00
1.2226e+00	3.1894e-01	-8.1575e-01	4.0457e+00	0.0000e+00
1.2287e+00	3.3508e-01	-8.1375e-01	4.0410e+00	0.0000e+00
1.2300e+00	3.5212e-01	-8.0988e-01	4.0375e+00	0.0000e+00
1.2259e+00	3.6529e-01	-8.0901e-01	4.0348e+00	0.0000e+00
1.2194e+00	3.7373e-01	-8.1504e-01	4.0326e+00	0.0000e+00
1.2143e+00	3.7948e-01	-8.2755e-01	4.0321e+00	0.0000e+00
1.2125e+00	3.8138e-01	-8.4166e-01	4.0328e+00	0.0000e+00
1.2165e+00	3.8145e-01	-8.5386e-01	4.0363e+00	0.0000e+00
1.2180e+00	3.8377e-01	-8.5722e-01	4.0433e+00	0.0000e+00
1.2229e+00	3.8639e-01	-8.6215e-01	4.0567e+00	0.0000e+00
1.2304e+00	3.9096e-01	-8.6805e-01	4.0810e+00	0.0000e+00
1.2339e+00	3.9742e-01	-8.7241e-01	4.1021e+00	0.0000e+00
1.2333e+00	4.0484e-01	-8.7398e-01	4.1229e+00	0.0000e+00
1.2313e+00	4.1251e-01	-8.7315e-01	4.1454e+00	0.0000e+00
1.2304e+00	4.2272e-01	-8.7030e-01	4.1599e+00	0.0000e+00
1.2326e+00	4.3439e-01	-8.6574e-01	4.1649e+00	0.0000e+00
1.2364e+00	4.4270e-01	-8.6043e-01	4.1641e+00	0.0000e+00
1.2381e+00	4.4706e-01	-8.5524e-01	4.1596e+00	0.0000e+00
1.2402e+00	4.4804e-01	-8.4908e-01	4.1524e+00	0.0000e+00
1.2449e+00	4.4932e-01	-8.4144e-01	4.1409e+00	0.0000e+00
1.2504e+00	4.5030e-01	-8.3380e-01	4.1318e+00	0.0000e+00
1.2500e+00	4.4523e-01	-8.2684e-01	4.1238e+00	0.0000e+00
1.2422e+00	4.3036e-01	-8.1784e-01	4.1155e+00	0.0000e+00
1.2329e+00	4.1696e-01	-7.9894e-01	4.1108e+00	0.0000e+00
1.2277e+00	4.0547e-01	-7.8671e-01	4.1070e+00	0.0000e+00
1.2282e+00	3.9732e-01	-7.8345e-01	4.1029e+00	0.0000e+00
1.2306e+00	3.9340e-01	-7.8718e-01	4.0984e+00	0.0000e+00
1.2318e+00	3.9565e-01	-7.9439e-01	4.0923e+00	0.0000e+00
1.2367e+00	4.0551e-01	-8.0183e-01	4.0897e+00	0.0000e+00
1.2465e+00	4.2042e-01	-8.0972e-01	4.0924e+00	0.0000e+00
1.2618e+00	4.3493e-01	-8.1770e-01	4.1003e+00	0.0000e+00
1.2810e+00	4.4716e-01	-8.2393e-01	4.1143e+00	0.0000e+00
1.3030e+00	4.5847e-01	-8.2924e-01	4.1389e+00	0.0000e+00
1.3239e+00	4.7012e-01	-8.3985e-01	4.1594e+00	0.0000e+00
1.3389e+00	4.8032e-01	-8.5727e-01	4.1779e+00	0.0000e+00
1.3447e+00	4.8503e-01	-8.7537e-01	4.1924e+00	0.0000e+00
1.3425e+00	4.7868e-01	-8.8716e-01	4.1997e+00	0.0000e+00
1.3379e+00	4.7218e-01	-8.8951e-01	4.1991e+00	0.0000e+00
1.3323e+00	4.7080e-01	-8.8444e-01	4.1892e+00	0.0000e+00
1.3266e+00	4.7342e-01	-8.7629e-01	4.1745e+00	0.0000e+00
1.3199e+00	4.7813e-01	-8.7259e-01	4.1625e+00	0.0000e+00
1.3144e+00	4.8673e-01	-8.8025e-01	4.1507e+00	0.0000e+00
1.3149e+00	4.9673e-01	-8.9796e-01	4.1393e+00	0.0000e+00
1.3200e+00	5.0346e-01	-9.2056e-01	4.1266e+00	0.0000e+00
1.3281e+00	5.0137e-01	-9.3944e-01	4.1160e+00	0.0000e+00
1.3325e+00	4.8979e-01	-9.4657e-01	4.1100e+00	0.0000e+00
1.3343e+00	4.7560e-01	-9.4108e-01	4.1031e+00	0.0000e+00
1.3381e+00	4.6830e-01	-9.2939e-01	4.0982e+00	0.0000e+00
1.3424e+00	4.6724e-01	-9.1769e-01	4.0919e+00	0.0000e+00
1.3439e+00	4.6701e-01	-9.0638e-01	4.0841e+00	0.0000e+00
1.3362e+00	4.6082e-01	-8.9474e-01	4.0780e+00	0.0000e+00
1.3225e+00	4.5105e-01	-8.8367e-01	4.0735e+00	0.0000e+00
1.3145e+00	4.4528e-01	-8.7510e-01	4.0697e+00	0.0000e+00
1.3145e+00	4.4409e-01	-8.6726e-01	4.0673e+00	0.0000e+00
1.3186e+00	4.4344e-01	-8.6136e-01	4.0695e+00	0.0000e+00
1.3217e+00	4.4037e-01	-8.5882e-01	4.0814e+00	0.0000e+00
1.3208e+00	4.3818e-01	-8.6341e-01	4.0971e+00	0.0000e+00
1.3164e+00	4.4250e-01	-8.7843e-01	4.1171e+00	0.0000e+00
1.3223e+00	4.4583e-01	-9.1078e-01	4.1444e+00	0.0000e+00
1.3310e+00	4.5046e-01	-9.3855e-01	4.1624e+00	0.0000e+00
1.3355e+00	4.5193e-01	-9.5519e-01	4.1753e+00	0.0000e+00
1.3321e+00	4.4872e-01	-9.5857e-01	4.1829e+00	0.0000e+00
1.3261e+00	4.4310e-01	-9.5665e-01	4.1830e+00	0.0000e+00
1.3238e+00	4.3853e-01	-9.5796e-01	4.1739e+00	0.0000e+00
1.3252e+00	4.3492e-01	-9.6054e-01	4.1628e+00	0.0000e+00
1.3266e+00	4.3132e-01	-9.6037e-01	4.1512e+00	0.0000e+00
1.3236e+00	4.2911e-01	-9.5677e-01	4.1405e+00	0.0000e+00
1.3172e+00	4.3017e-01	-9.5405e-01	4.1317e+00	0.0000e+00
1.3136e+00	4.3610e-01	-9.5687e-01	4.1205e+00	0.0000e+00
1.3123e+00	4.4368e-01	-9.6472e-01	4.1205e+00	0.0000e+00
1.3117e+00	4.5039e-01	-9.7327e-01	4.1128e+00	0.0000e+00
1.3127e+00	4.5556e-01	-9.7876e-01	4.1094e+00	0.0000e+00
1.3179e+00	4.6249e-01	-9.8107e-01	4.1067e+00	0.0000e+00
1.3275e+00	4.6829e-01	-9.9287e-01	4.1043e+00	0.0000e+00
1.3375e+00	4.7511e-01	-1.0035e+00	4.1043e+00	0.0000e+00
1.3463e+00	4.8407e-01	-1.0131e+00	4.1081e+00	0.0000e+00
1.3559e+00	4.9358e-01	-1.0214e+00	4.1160e+00	0.0000e+00
1.3674e+00	4.9980e-01	-1.0296e+00	4.1298e+00	0.0000e+00
1.3798e+00	5.0796e-01	-1.0427e+00	4.1545e+00	0.0000e+00
1.3958e+00	5.2171e-01	-1.0618e+00	4.1751e+00	0.0000e+00
1.4123e+00	5.3774e-01	-1.0833e+00	4.1951e+00	0.0000e+00
1.4234e+00	5.4816e-01	-1.1024e+00	4.2129e+00	0.0000e+00
1.4221e+00	5.4816e-01	-1.1137e+00	4.2268e+00	0.0000e+00
1.4163e+00	5.4387e-01	-1.1129e+00	4.2368e+00	0.0000e+00
1.4145e+00	5.4576e-01	-1.1036e+00	4.2377e+00	0.0000e+00
1.4173e+00	5.5501e-01	-1.0909e+00	4.2339e+00	0.0000e+00
1.4189e+00	5.6810e-01	-1.0782e+00	4.2279e+00	0.0000e+00
1.4128e+00	5.7581e-01	-1.0690e+00	4.2222e+00	0.0000e+00
1.4021e+00	5.7824e-01	-1.0642e+00	4.2191e+00	0.0000e+00
1.3976e+00	5.8152e-01	-1.0640e+00	4.2247e+00	0.0000e+00
1.4021e+00	5.8667e-01	-1.0634e+00	4.2470e+00	0.0000e+00
1.4091e+00	5.8965e-01	-1.0551e+00	4.2876e+00	0.0000e+00
1.4122e+00	5.8954e-01	-1.0376e+00	4.3483e+00	0.0000e+00
1.4127e+00	5.8874e-01	-1.0167e+00	4.3751e+00	0.0000e+00
1.4157e+00	5.9218e-01	-9.9977e-01	4.3404e+00	0.0000e+00
1.4228e+00	6.0105e-01	-9.9156e-01	4.3009e+00	0.0000e+00
1.4296e+00	6.0855e-01	-9.9274e-01	4.2713e+00	0.0000e+00
1.4338e+00	6.0723e-01	-9.9940e-01	4.2515e+00	0.0000e+00
1.4387e+00	5.9902e-01	-1.0068e+00	4.2261e+00	0.0000e+00
1.4507e+00	5.9248e-01	-1.0137e+00	4.1956e+00	0.0000e+00
1.4700e+00	5.9197e-01	-1.0203e+00	4.1577e+00	0.0000e+00
1.4889e+00	5.9313e-01	-1.0251e+00	4.1253e+00	0.0000e+00
1.4981e+00	5.8971e-01	-1.0263e+00	4.0922e+00	0.0000e+00
1.4981e+00	5.8188e-01	-1.0213e+00	4.0601e+00	0.0000e+00
1.4976e+00	5.7599e-01	-1.0092e+00	4.0306e+00	0.0000e+00
1.5012e+00	5.7525e-01	-9.9051e-01	3.9954e+00	0.0000e+00
1.5062e+00	5.7702e-01	-9.6594e-01	3.9730e+00	0.0000e+00
1.5042e+00	5.7503e-01	-9.3595e-01	3.9544e+00	0.0000e+00
1.4908e+00	5.6712e-01	-9.0155e-01	3.9380e+00	0.0000e+00
1.4696e+00	5.5608e-01	-8.6905e-01	3.9233e+00	0.0000e+00
1.4508e+00	5.4666e-01	-8.4508e-01	3.9047e+00	0.0000e+00
1.4405e+00	5.4038e-01	-8.3262e-01	3.8917e+00	0.0000e+00
1.4343e+00	5.3468e-01	-8.2659e-01	3.8797e+00	0.0000e+00
1.4261e+00	5.2698e-01	-8.2030e-01	3.8685e+00	0.0000e+00
1.4160e+00	5.1835e-01	-8.1462e-01	3.8579e+00	0.0000e+00
1.4080e+00	5.1100e-01	-8.1126e-01	3.8438e+00	0.0000e+00
1.4059e+00	5.0531e-01	-8.0953e-01	3.8336e+00	0.0000e+00
1.4084e+00	4.9943e-01	-8.0475e-01	3.8239e+00	0.0000e+00
1.4077e+00	4.8950e-01	-7.9307e-01	3.8146e+00	0.0000e+00
1.4029e+00	4.7656e-01	-7.7542e-01	3.8061e+00	0.0000e+00
1.3972e+00	4.6355e-01	-7.5670e-01	3.7954e+00	0.0000e+00
1.3931e+00	4.5344e-01	-7.4238e-01	3.7877e+00	0.0000e+00
1.3883e+00	4.4300e-01	-7.3280e-01	3.7803e+00	0.0000e+00
1.3813e+00	4.3081e-01	-7.2385e-01	3.7745e+00	0.0000e+00
1.3729e+00	4.1778e-01	-7.1352e-01	3.8303e+00	0.0000e+00
1.3649e+00	4.0551e-01	-7.0145e-01	4.0175e+00	0.0000e+00
1.3553e+00	3.9633e-01	-6.8853e-01	4.1501e+00	0.0000e+00
1.3417e+00	3.8795e-01	-6.7383e-01	4.2093e+00	0.0000e+00
1.3237e+00	3.7144e-01	-6.5416e-01	4.2436e+00	0.0000e+00
1.2994e+00	3.4708e-01	-6.3002e-01	4.2558e+00	0.0000e+00
1.2712e+00	3.1957e-01	-6.0496e-01	4.2566e+00	0.0000e+00
1.2450e+00	2.9710e-01	-5.8353e-01	4.2520e+00	0.0000e+00
1.2258e+00	2.8295e-01	-5.6972e-01	4.2471e+00	0.0000e+00
1.2103e+00	2.7153e-01	-5.6445e-01	4.2433e+00	0.0000e+00
1.1956e+00	2.5493e-01	-5.6410e-01	4.2406e+00	0.0000e+00
1.1837e+00	2.3478e-01	-5.6583e-01	4.2370e+00	0.0000e+00
1.1768e+00	2.1524e-01	-5.6869e-01	4.2331e+00	0.0000e+00
1.1753e+00	2.0047e-01	-5.7078e-01	4.2275e+00	0.0000e+00
1.1747e+00	1.9013e-01	-5.7057e-01	4.2206e+00	0.0000e+00
1.1660e+00	1.8010e-01	-5.6699e-01	4.2129e+00	0.0000e+00
1.1493e+00	1.6929e-01	-5.6116e-01	4.2017e+00	0.0000e+00
1.1292e+00	1.5812e-01	-5.5600e-01	4.1933e+00	0.0000e+00
1.1108e+00	1.4915e-01	-5.5391e-01	4.1868e+00	0.0000e+00
1.0943e+00	1.4211e-01	-5.5367e-01	4.1833e+00	0.0000e+00
1.0761e+00	1.3438e-01	-5.5274e-01	4.1848e+00	0.0000e+00
1.0570e+00	1.2475e-01	-5.4964e-01	4.1928e+00	0.0000e+00
1.0390e+00	1.1605e-01	-5.4382e-01	4.2012e+00	0.0000e+00
1.0231e+00	1.1207e-01	-5.3608e-01	4.2098e+00	0.0000e+00
1.0087e+00	1.1411e-01	-5.2855e-01	4.2190e+00	0.0000e+00
9.9265e-01	1.1697e-01	-5.2251e-01	4.2236e+00	0.0000e+00
9.7535e-01	1.1694e-01	-5.1821e-01	4.2230e+00	0.0000e+00
9.5872e-01	1.1432e-01	-5.1626e-01	4.2185e+00	0.0000e+00
9.4861e-01	1.1523e-01	-5.1735e-01	4.2084e+00	0.0000e+00
9.4879e-01	1.2708e-01	-5.2151e-01	4.2002e+00	0.0000e+00
9.5369e-01	1.4776e-01	-5.2605e-01	4.1964e+00	0.0000e+00
9.5849e-01	1.7019e-01	-5.2928e-01	4.1996e+00	0.0000e+00
9.6161e-01	1.8791e-01	-5.3143e-01	4.2145e+00	0.0000e+00
9.6286e-01	1.9769e-01	-5.3289e-01	4.2499e+00	0.0000e+00
9.6501e-01	2.0078e-01	-5.3409e-01	4.2855e+00	0.0000e+00
9.7040e-01	2.0311e-01	-5.3553e-01	4.3257e+00	0.0000e+00
9.7619e-01	2.0616e-01	-5.3616e-01	4.3643e+00	0.0000e+00
9.7923e-01	2.0920e-01	-5.3492e-01	4.3951e+00	0.0000e+00
9.7992e-01	2.1274e-01	-5.3121e-01	4.4189e+00	0.0000e+00
9.7872e-01	2.1721e-01	-5.2474e-01	4.4202e+00	0.0000e+00
9.7503e-01	2.2208e-01	-5.1614e-01	4.4042e+00	0.0000e+00
9.6744e-01	2.2517e-01	-5.0687e-01	4.3855e+00	0.0000e+00
9.5614e-01	2.2388e-01	-4.9833e-01	4.3645e+00	0.0000e+00
9.4466e-01	2.1994e-01	-4.9237e-01	4.3381e+00	0.0000e+00
9.3618e-01	2.1618e-01	-4.8863e-01	4.3209e+00	0.0000e+00
9.3129e-01	2.1420e-01	-4.8593e-01	4.3062e+00	0.0000e+00
9.2699e-01	2.1320e-01	-4.8300e-01	4.2889e+00	0.0000e+00
9.2010e-01	2.1180e-01	-4.7862e-01	4.2736e+00	0.0000e+00
9.1092e-01	2.0932e-01	-4.7366e-01	4.2633e+00	0.0000e+00
9.0108e-01	2.0583e-01	-4.6858e-01	4.2516e+00	0.0000e+00
8.9227e-01	2.0148e-01	-4.6346e-01	4.2406e+00	0.0000e+00
8.8549e-01	1.9758e-01	-4.5832e-01	4.2326e+00	0.0000e+00
8.8259e-01	1.9529e-01	-4.5413e-01	4.2223e+00	0.0000e+00
8.8227e-01	1.9451e-01	-4.5168e-01	4.2150e+00	0.0000e+00
8.8214e-01	1.9507e-01	-4.5031e-01	4.2083e+00	0.0000e+00
8.7999e-01	1.9509e-01	-4.4857e-01	4.2016e+00	0.0000e+00
8.7520e-01	1.9540e-01	-4.4564e-01	4.1951e+00	0.0000e+00
8.6864e-01	1.9532e-01	-4.4162e-01	4.1866e+00	0.0000e+00
8.6472e-01	1.9509e-01	-4.3757e-01	4.1805e+00	0.0000e+00
8.6369e-01	1.9600e-01	-4.3430e-01	4.1749e+00	0.0000e+00
8.6203e-01	1.9820e-01	-4.3197e-01	4.1696e+00	0.0000e+00
8.5722e-01	2.0089e-01	-4.3083e-01	4.1643e+00	0.0000e+00
8.4850e-01	2.0338e-01	-4.3032e-01	4.1572e+00	0.0000e+00
8.3815e-01	2.0494e-01	-4.2992e-01	4.1520e+00	0.0000e+00
8.2962e-01	2.0470e-01	-4.3014e-01	4.1471e+00	0.0000e+00
8.2484e-01	2.0216e-01	-4.3090e-01	4.1417e+00	0.0000e+00
8.2885e-01	2.0515e-01	-4.3357e-01	4.1361e+00	0.0000e+00
8.3390e-01	2.0850e-01	-4.3666e-01	4.1296e+00	0.0000e+00
8.3926e-01	2.1124e-01	-4.3891e-01	4.1274e+00	0.0000e+00
8.4505e-01	2.1401e-01	-4.3945e-01	4.1332e+00	0.0000e+00
8.5069e-01	2.1686e-01	-4.3848e-01	4.1508e+00	0.0000e+00
8.5564e-01	2.1994e-01	-4.3728e-01	4.1893e+00	0.0000e+00
8.5900e-01	2.2256e-01	-4.3728e-01	4.2707e+00	0.0000e+00
8.6064e-01	2.2323e-01	-4.3872e-01	4.3481e+00	0.0000e+00
8.6086e-01	2.2112e-01	-4.4047e-01	4.3684e+00	0.0000e+00
8.5887e-01	2.1685e-01	-4.4084e-01	4.3393e+00	0.0000e+00
8.5569e-01	2.1204e-01	-4.3938e-01	4.2943e+00	0.0000e+00
8.5410e-01	2.0892e-01	-4.3618e-01	4.2391e+00	0.0000e+00
8.5093e-01	2.0335e-01	-4.3128e-01	4.2028e+00	0.0000e+00
8.4131e-01	1.8919e-01	-4.2473e-01	4.1688e+00	0.0000e+00
8.2434e-01	1.6397e-01	-4.1776e-01	4.1349e+00	0.0000e+00
8.0318e-01	1.3195e-01	-4.1195e-01	4.1013e+00	0.0000e+00
7.8324e-01	1.0240e-01	-4.0774e-01	4.0573e+00	0.0000e+00
7.6989e-01	8.2742e-02	-4.0588e-01	4.0158e+00	0.0000e+00
7.6806e-01	6.9211e-02	-4.1707e-01	3.9790e+00	0.0000e+00
7.6733e-01	5.8329e-02	-4.2596e-01	3.9551e+00	0.0000e+00
7.6557e-01	4.5704e-02	-4.2950e-01	3.9346e+00	0.0000e+00
7.6520e-01	3.2070e-02	-4.2956e-01	3.9165e+00	0.0000e+00
7.6631e-01	1.9369e-02	-4.2899e-01	3.9011e+00	0.0000e+00
7.6684e-01	9.5585e-03	-4.2986e-01	3.8829e+00	0.0000e+00
7.6614e-01	3.0149e-03	-4.3190e-01	3.8705e+00	0.0000e+00
7.6645e-01	3.5706e-05	-4.3512e-01	3.8590e+00	0.0000e+00
7.7123e-01	9.7574e-04	-4.3884e-01	3.8481e+00	0.0000e+00
7.7847e-01	3.8549e-03	-4.4175e-01	3.8348e+00	0.0000e+00
7.8567e-01	7.7731e-03	-4.4398e-01	3.8199e+00	0.0000e+00
7.9175e-01	1.1297e-02	-4.4592e-01	3.8100e+00	0.0000e+00
7.9961e-01	1.8386e-02	-4.4898e-01	3.8034e+00	0.0000e+00
8.1208e-01	3.1531e-02	-4.5298e-01	3.7969e+00	0.0000e+00
8.2752e-01	4.9077e-02	-4.5702e-01	3.7879e+00	0.0000e+00
8.4324e-01	6.6285e-02	-4.6164e-01	3.7808e+00	0.0000e+00
8.5617e-01	7.9858e-02	-4.6656e-01	3.7810e+00	0.0000e+00
8.6293e-01	8.7343e-02	-4.7073e-01	3.8362e+00	0.0000e+00
8.6283e-01	8.8521e-02	-4.7282e-01	3.9512e+00	0.0000e+00
8.5757e-01	8.8811e-02	-4.7309e-01	4.0974e+00	0.0000e+00
8.4974e-01	8.9661e-02	-4.7189e-01	4.1767e+00	0.0000e+00
8.4316e-01	9.3630e-02	-4.6969e-01	4.2206e+00	0.0000e+00
8.4117e-01	1.0088e-01	-4.6790e-01	4.2411e+00	0.0000e+00
8.4445e-01	1.0897e-01	-4.6749e-01	4.2420e+00	0.0000e+00
8.4838e-01	1.1644e-01	-4.6666e-01	4.2296e+00	0.0000e+00
8.5241e-01	1.2413e-01	-4.6475e-01	4.2165e+00	0.0000e+00
8.6043e-01	1.3675e-01	-4.6215e-01	4.2040e+00	0.0000e+00
8.7662e-01	1.5834e-01	-4.5955e-01	4.1931e+00	0.0000e+00
8.8513e-01	1.6218e-01	-4.5391e-01	4.1848e+00	0.0000e+00
8.9738e-01	1.6817e-01	-4.4973e-01	4.1763e+00	0.0000e+00
9.1147e-01	1.7574e-01	-4.4801e-01	4.1712e+00	0.0000e+00
9.2549e-01	1.8554e-01	-4.4935e-01	4.1668e+00	0.0000e+00
9.2549e-01	1.8554e-01	-4.4935e-01	4.1611e+00	0.0000e+00
9.2549e-01	1.8554e-01	-4.4935e-01	4.1554e+00	0.0000e+00
9.2549e-01	1.8554e-01	-4.4935e-01	4.1490e+00	0.0000e+00
9.2479e-01	1.5966e-01	-4.5318e-01	4.1423e+00	0.0000e+00
9.2283e-01	1.4389e-01	-4.5429e-01	4.1356e+00	0.0000e+00
9.1955e-01	1.3594e-01	-4.5459e-01	4.1308e+00	0.0000e+00
9.1502e-01	1.3025e-01	-4.5711e-01	4.1263e+00	0.0000e+00
9.0885e-01	1.2442e-01	-4.6144e-01	4.1221e+00	0.0000e+00
9.0114e-01	1.1751e-01	-4.6512e-01	4.1189e+00	0.0000e+00
8.9374e-01	1.1037e-01	-4.6616e-01	4.1159e+00	0.0000e+00
8.8724e-01	1.0396e-01	-4.6394e-01	4.1146e+00	0.0000e+00
8.8047e-01	9.9189e-02	-4.6013e-01	4.1139e+00	0.0000e+00
8.7316e-01	9.7694e-02	-4.5644e-01	4.1119e+00	0.0000e+00
8.6590e-01	9.8379e-02	-4.5326e-01	4.1083e+00	0.0000e+00
8.5875e-01	9.9140e-02	-4.5038e-01	4.1057e+00	0.0000e+00
8.5136e-01	9.9097e-02	-4.4782e-01	4.1041e+00	0.0000e+00
8.4368e-01	9.7756e-02	-4.4547e-01	4.1058e+00	0.0000e+00
8.3609e-01	9.5342e-02	-4.4380e-01	4.1115e+00	0.0000e+00
8.2717e-01	9.7608e-02	-4.3643e-01	4.1271e+00	0.0000e+00
8.1938e-01	1.0159e-01	-4.3157e-01	4.1467e+00	0.0000e+00
8.1135e-01	1.0674e-01	-4.2971e-01	4.1663e+00	0.0000e+00
8.0154e-01	1.1317e-01	-4.2847e-01	4.1816e+00	0.0000e+00
7.9133e-01	1.2111e-01	-4.2594e-01	4.1874e+00	0.0000e+00
7.8375e-01	1.2791e-01	-4.2196e-01	4.1885e+00	0.0000e+00
7.7960e-01	1.3168e-01	-4.1770e-01	4.1849e+00	0.0000e+00
7.7787e-01	1.3292e-01	-4.1405e-01	4.1755e+00	0.0000e+00
7.7561e-01	1.3244e-01	-4.1152e-01	4.1664e+00	0.0000e+00
7.7168e-01	1.2929e-01	-4.0993e-01	4.1563e+00	0.0000e+00
7.6689e-01	1.2440e-01	-4.0915e-01	4.1462e+00	0.0000e+00
7.6137e-01	1.1944e-01	-4.1029e-01	4.1372e+00	0.0000e+00
7.5368e-01	1.1172e-01	-4.1292e-01	4.1283e+00	0.0000e+00
7.4201e-01	9.7869e-02	-4.1589e-01	4.1266e+00	0.0000e+00
7.2614e-01	7.9189e-02	-4.1741e-01	4.1352e+00	0.0000e+00
7.0728e-01	6.0209e-02	-4.1587e-01	4.1562e+00	0.0000e+00
6.8889e-01	4.6006e-02	-4.1187e-01	4.1962e+00	0.0000e+00
6.7654e-01	4.0377e-02	-4.0795e-01	4.2731e+00	0.0000e+00
6.7229e-01	4.2092e-02	-4.0586e-01	4.3431e+00	0.0000e+00
6.7339e-01	4.4062e-02	-4.0476e-01	4.4113e+00	0.0000e+00
6.7847e-01	4.3019e-02	-4.0443e-01	4.4263e+00	0.0000e+00
6.8489e-01	3.7476e-02	-4.0503e-01	4.3557e+00	0.0000e+00
6.8979e-01	2.8415e-02	-4.0706e-01	4.2315e+00	0.0000e+00
6.9535e-01	2.1479e-02	-4.1191e-01	4.1463e+00	0.0000e+00
7.1425e-01	2.9926e-02	-4.2269e-01	4.0803e+00	0.0000e+00
7.5170e-01	5.8353e-02	-4.3995e-01	4.0150e+00	0.0000e+00
8.0293e-01	1.0056e-01	-4.6037e-01	3.9792e+00	0.0000e+00
8.5489e-01	1.4400e-01	-4.7891e-01	3.9527e+00	0.0000e+00
